"","participant","controllerName","trialNumber","V5","condition","item","region","word","rt","sentence","match","position","logrt"
"285153","c693d21bf59d663303bc769294aca62c","EPDashedSentence",58,0,"HARPSICHORD-OBJ-Misma","10",10,"that",497,"While she struggled through the script%2C members of the cast complained to Gabriel gruffly that the screenwriter was a total hack.","MM","o",6.20859002609663
"285154","c693d21bf59d663303bc769294aca62c","EPDashedSentence",58,0,"HARPSICHORD-OBJ-Misma","10",11,"the screenwriter",695,"While she struggled through the script%2C members of the cast complained to Gabriel gruffly that the screenwriter was a total hack.","MM","o",6.54391184556479
"285155","c693d21bf59d663303bc769294aca62c","EPDashedSentence",58,0,"HARPSICHORD-OBJ-Misma","10",12,"was",488,"While she struggled through the script%2C members of the cast complained to Gabriel gruffly that the screenwriter was a total hack.","MM","o",6.19031540585315
"285156","c693d21bf59d663303bc769294aca62c","EPDashedSentence",58,0,"HARPSICHORD-OBJ-Misma","10",13,"a total",544,"While she struggled through the script%2C members of the cast complained to Gabriel gruffly that the screenwriter was a total hack.","MM","o",6.29894924685594
"285157","c693d21bf59d663303bc769294aca62c","EPDashedSentence",58,0,"HARPSICHORD-OBJ-Misma","10",14,"hack.",424,"While she struggled through the script%2C members of the cast complained to Gabriel gruffly that the screenwriter was a total hack.","MM","o",6.04973345523196
"285349","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",1,"After",376,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",5.92958914338989
"285363","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",2,"she",368,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",5.90808293816893
"285364","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",3,"had read",288,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",5.66296048013595
"285365","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",4,"the report%2C",416,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.03068526026126
"285366","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",5,"a couple of",488,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.19031540585315
"285367","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",6,"employees",888,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.78897174299217
"285368","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",7,"accompanied",752,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.62273632394984
"285369","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",8,"Brandon",712,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.56807791141198
"285370","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",9,"calmly",720,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.5792512120101
"285371","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",10,"to",424,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.04973345523196
"285372","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",11,"the office",544,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.29894924685594
"285373","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",12,"of",448,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.10479323241498
"285374","c693d21bf59d663303bc769294aca62c","EPDashedSentence",26,0,"HARPSICHORD-OBJ-Misma","2",13,"the manager.",424,"After she had read the report%2C a couple of employees accompanied Brandon calmly to the office of the manager.","MM","o",6.04973345523196
"286005","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",1,"As",1000,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.90775527898214
"286019","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",2,"he",488,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.19031540585315
"286020","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",3,"walked out of",1808,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",7.49997654095212
"286021","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",4,"the exhibition%2C",584,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.36990098282823
"286022","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",5,"a group of",1880,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",7.539027055824
"286023","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",6,"tourists",911,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.81454289725996
"286024","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",7,"asked",769,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.64509096950564
"286025","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",8,"Nathan",648,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.47389069635227
"286026","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",9,"quietly",656,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.48616078894409
"286027","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",10,"whether",688,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.53378883793334
"286028","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",11,"the artist",504,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.22257626807137
"286029","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",12,"visited",496,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.20657592672493
"286030","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",13,"the museum",632,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.44888939414686
"286031","c693d21bf59d663303bc769294aca62c","EPDashedSentence",53,0,"HARPSICHORD-OBJ-Match","9",14,"often.",504,"As he walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","M","o",6.22257626807137
"286393","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",1,"When",368,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",5.90808293816893
"286407","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",2,"she",408,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.01126717440416
"286408","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",3,"got caught",488,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.19031540585315
"286409","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",4,"stealing%2C",528,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.26909628370626
"286410","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",5,"all of the",496,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.20657592672493
"286411","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",6,"fifth-graders",712,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.56807791141198
"286412","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",7,"promised",496,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.20657592672493
"286413","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",8,"Dennis",504,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.22257626807137
"286414","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",9,"quickly",880,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.77992190747225
"286415","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",10,"that",504,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.22257626807137
"286416","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",11,"they",593,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.38519439899773
"286417","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",12,"wouldn't",471,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.15485809401642
"286418","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",13,"tell on",368,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",5.90808293816893
"286419","c693d21bf59d663303bc769294aca62c","EPDashedSentence",42,0,"HARPSICHORD-OBJ-Misma","6",14,"Emma.",496,"When she got caught stealing%2C all of the fifth-graders promised Dennis quickly that they wouldn't tell on Emma.","MM","o",6.20657592672493
"286618","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",1,"While",360,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",5.88610403145016
"286632","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",2,"she",328,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",5.79301360838414
"286633","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",3,"waited for",424,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.04973345523196
"286634","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",4,"the bus%2C",376,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",5.92958914338989
"286635","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",5,"various",368,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",5.90808293816893
"286636","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",6,"commuters",528,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.26909628370626
"286637","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",7,"warned",833,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.72503364216684
"286638","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",8,"Christina",759,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.63200177739563
"286639","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",9,"explicitly",600,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.39692965521615
"286640","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",10,"that",408,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.01126717440416
"286641","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",11,"she",456,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.12249280951439
"286642","c693d21bf59d663303bc769294aca62c","EPDashedSentence",85,0,"HARPSICHORD-OBJ-Match","17",12,"should",440,"While she waited for the bus%2C various commuters warned Christina explicitly that she should watch out for pickpockets.","M","o",6.08677472691231
